filename,mmol/g_working_capacity,selectivity
DB12-DUBJUH_freeONLY,2.743033,179.48796
DB0-m3_o11_o24_f0_pcu.sym.8,0.378192,15.925105
DB0-m3_o10_o27_f0_pcu.sym.53,0.953398,39.78377
DB0-m2_o2_o19_f0_pcu.sym.10,0.139824,2.02422
DB0-m3_o16_o18_f0_pcu.sym.17,0.663262,14.487085
DB5-hypotheticalMOF_5045997_0_0_1_3_8_2,0.781712,63.45536
DB0-m3_o24_o520_f0_fsc.sym.5,0.616953,19.302505
DB0-m2_o14_o23_f0_pcu.sym.59,0.641847,17.67221
DB0-m9_o7_o13_f0_sra.sym.59,0.509796,26.09941
DB0-m2_o12_o13_f0_pcu.sym.36,0.538802,10.519495
DB5-hypotheticalMOF_12637_2_1_0_14_17_0,1.047035,39.985985
DB0-m3_o16_o1510_f0_fsc.sym.32,1.757894,72.815245
DB0-m3_o8_o20_f0_pcu.sym.29,0.119083,2.587335
DB0-m23_o13_o20_f0_pcu,0.276233,4.569985
DB0-m2_o12_o25_f0_pcu.sym.23,0.23209,2.668545
DB0-m3_o4_o25_f0_pcu.sym.23,0.481235,11.325455
DB0-m2_o26_o28_f0_pcu.sym.19,0.219041,2.348445
DB0-m3_o4_o10_f0_pcu.sym.21,0.996463,55.596435
DB0-m2_o3_o16_f0_pcu.sym.4,0.256511,2.463065
DB5-hypotheticalMOF_6003891_0_0_3_23_24_7,1.006089,23.69659
DB0-m3_o11_o25_f0_pcu.sym.144,0.470352,9.61716
DB1-ZIFZn-BDC_A-irmof6_A_No292,3.24732,184.863825
DB12-MACHIJ_freeONLY,0.420409,33.006885
DB5-hypotheticalMOF_5036826_1_0_1_18_24_8,0.154922,1.33383
DB12-IYODAD_freeONLY,0.374381,15.35774
DB7-ddmof_20934,0.615682,30.1731
DB0-m2_o10_o25_f0_pcu.sym.94,1.547745,83.17089
DB12-FUNFOL_freeONLY,1.016749,44.9385
DB12-QOSJUF_freeONLY,1.56461,132.04519
DB12-LIBZIG_clean,1.938064,61.62816
DB0-m3_o14_o17_f0_pcu.sym.10,1.50183,65.630725
DB5-hypotheticalMOF_5076756_0_0_2_27_10_11,0.855678,29.139315
DB5-hypotheticalMOF_17475_0_0_1_2_17_14,2.02024,65.613425
DB5-hypotheticalMOF_5074889_1_0_2_23_16_8,0.330129,5.497155
DB12-XIHRIQ_clean,2.162318,219.29978
DB0-m2_o22_o25_f0_pcu.sym.5,0.586571,11.96244
DB0-m2_o22_o25_f0_pcu.sym.82,0.432346,12.169565
DB0-m23_o7_o22_f0_pcu,0.854688,37.723055
DB0-m2_o6_o22_f0_pcu,0.142241,2.22822
DB5-hypotheticalMOF_21792_3_0_1_11_21_4,0.215994,2.0802
DB5-hypotheticalMOF_5053377_0_0_1_27_3_2,0.25294,7.37299
DB0-m23_o25_o26_f0_pcu,0.554798,12.40991
DB0-m3_o45_o14_f0_fsc.sym.3,2.080556,106.17668
DB0-m3_o11_o25_f0_pcu.sym.16,0.367752,4.57657
DB12-HUQHEI_clean,1.046834,46.88854
DB5-hypotheticalMOF_5038037_0_0_1_18_16_6,0.421511,5.20788
DB0-m3_o12_o23_f0_pcu.sym.99,0.395641,39.78656
DB0-m1_o26_stb,0.16367,1.93716
DB0-m3_o14_o22_f0_pcu.sym.12,2.550546,189.840635
DB5-hypotheticalMOF_33528_0_0_2_13_7_4,0.822287,18.63081
DB7-ddmof_232,0.255247,11.59258
DB0-m3_o10_o13_f0_pcu.sym.55,2.885377,132.052075
DB5-hypotheticalMOF_5040105_1_1_1_15_13_9,1.334815,85.082695
DB0-m2_o24_o25_f0_pcu.sym.4,0.413173,12.46243
DB12-EGATAI_clean,3.619657,149.43534
DB12-JUCXEK_freeONLY,0.025157,2.214665
DB0-m2_o12_o13_f0_pcu.sym.76,1.598499,65.598905
DB0-m3_o12_o14_f0_pcu.sym.13,0.726697,25.852425
DB0-m3_o540_o22_f0_fsc.sym.5,1.813396,78.189195
DB12-IYOSUM_clean,3.001329,72.28764
DB5-hypotheticalMOF_4756_1_1_0_1_17_14,2.693551,138.19727
DB0-m2_o15_o28_f0_pcu.sym.59,1.173783,49.91049
DB0-m2_o8_o23_f0_pcu.sym.157,0.160308,2.618595
DB12-WEMDID_freeONLY,1.645496,495.63376
DB0-m2_o12_o25_f0_pcu.sym.63,0.778738,26.259855
DB12-LEDHIN_clean,0.856416,133.279315
DB12-EZOBUR_freeONLY,0.077817,4.2794
DB12-BAPDAA_clean,2.042336,82.29057
DB0-m3_o24_o112_f0_fsc.sym.2,2.434428,161.93828
DB12-RAVVIU_clean,0.399105,56.37857
DB0-m3_o153_o156_f0_fsc.sym.20,2.754734,96.163395
DB0-m3_o12_o24_f0_pcu.sym.28,0.287174,14.25732
DB0-m2_o11_o25_f0_pcu.sym.116,0.294115,5.05308
DB0-m1_o2_o20_f0_pcu,0.113204,1.207815
DB6-cuf_755,0.384652,3.949045
DB12-NANTII_freeONLY,1.694348,140.22276
DB0-m3_o24_o24_f0_pcu,0.264272,5.61135
DB0-m2_o12_o15_f0_pcu.sym.58,1.608661,69.450285
DB5-hypotheticalMOF_20981_2_0_1_10_21_5,0.226322,2.432655
DB12-KIYQIU_freeONLY,1.53814,203.638195
DB12-RODBAP_clean,0.762066,37.19883
DB12-CUWNIT_freeONLY,1.5628,121.98509
DB5-hypotheticalMOF_5075361_0_0_2_23_8_4,1.033238,53.12277
DB12-LOMMOR_clean,0.298422,21.355865
DB5-hypotheticalMOF_5088_3_2_0_1_21_0,1.367963,78.822135
DB0-m2_o22_o22_f0_pcu.sym.33,1.129083,71.887345
DB0-m2_o11_o17_f0_pcu.sym.31,0.939948,22.24578
DB0-m3_o24_o430_f0_fsc.sym.8,0.963553,38.42809
DB12-PEGCIP_freeONLY,1.922789,147.102875
DB0-m2_o22_o28_f0_pcu.sym.1,0.556163,18.78429
DB12-CAKXOD_clean,0.305962,12.93981
DB5-hypotheticalMOF_5071970_0_0_2_19_24_8,0.266532,3.22874
DB0-m23_o1_o58_f0_pcu,0.983021,42.383225
DB15-pcu_N144_E153_opt,0.873064,18.01589
DB5-hypotheticalMOF_5046458_1_0_1_19_7_2,0.5207,16.2954
DB12-XUYDIF_freeONLY,0.596029,153.1677
DB12-OJOZOE_clean,0.496235,106.87347
DB0-m3_o12_o14_f0_pcu.sym.2,0.594436,19.630785
DB0-m2_o24_o145_f0_fsc,2.043333,75.06522
DB0-m2_o11_o20_f0_pcu.sym.60,0.291433,2.92876
DB12-DAHNOQ_freeONLY,0.2679,18.055005
DB14-xejxer_P1_H,0.672467,101.153495
DB0-m2_o17_o28_f0_pcu.sym.75,0.606215,11.69597
DB7-ddmof_20807,0.237943,1.86096
DB12-cg500091k_si_002_clean,1.10067,49.12808
DB12-FECWOB01_freeONLY,1.482359,167.684805
DB0-m3_o11_o24_f0_pcu.sym.12,0.649574,28.094775
DB0-m2_o10_o28_f0_pcu.sym.37,3.022966,145.451765
DB12-KOCCUC_clean,1.025848,58.346715
DB0-m3_o24_o25_f0_pcu.sym.119,0.725538,17.385635
DB5-hypotheticalMOF_6002506_0_0_3_20_1_8,2.903407,213.73985
DB6-cuf_7760,0.42103,5.104645
DB0-m3_o1520_o17_f0_fsc.sym.22,1.784309,59.01069
DB0-m3_o16_o19_f0_pcu.sym.13,0.411489,8.5138
DB12-LACQIS_clean,2.415786,99.31324
DB0-m2_o10_o11_f0_pcu.sym.92,1.952588,141.541425
DB0-m18_o21_o140_f0_fsc,0.459107,11.39574
DB0-m23_o29_o151_f0_pcu,1.478414,54.07332
DB5-hypotheticalMOF_1876_2_2_0_21_2_10,1.251996,111.402205
DB12-VICSIL_clean,3.628095,194.08214
DB0-m3_o8_o14_f0_pcu.sym.103,0.349772,8.638335
DB0-m2_o19_o23_f0_nbo.sym.27,0.113178,1.363175
DB12-PAFNES_freeONLY,1.560862,138.103445
DB12-ic202769e_si_002_clean,0.926401,157.349315
DB0-m6_o1_o9_f0_bcu.sym.96,1.755821,57.91519
DB0-m3_o24_o114_f0_fsc.sym.5,2.052409,151.423035
DB12-UQOGAK_clean,3.157771,266.394715
DB5-hypotheticalMOF_6004263_0_0_3_26_26_8,0.460645,11.72816
DB0-m3_o48_o17_f0_fsc.sym.32,2.809503,95.29456
DB0-m3_o155_o47_f0_fsc.sym.52,1.969637,100.65284
DB12-HAXMUP_clean,0.187477,8.574245
DB12-MUTDIQ_clean,1.698978,70.320915
DB12-ic049498msi20040906_121120_freeONLY,0.209859,34.084565
DB0-m3_o16_o22_f0_pcu.sym.65,1.166577,48.389475
DB0-m3_o22_o22_f0_pcu.sym.27,1.987631,140.97648
DB0-m2_o16_o21_f0_pcu.sym.102,0.545187,14.284845
DB12-QIXNES_clean,2.261938,99.759625
DB0-m3_o11_o21_f0_pcu.sym.30,0.150231,1.653755
DB12-YEYYAC_clean,2.184071,153.6239
DB0-m2_o24_o25_f0_pcu.sym.110,0.98615,53.387285
DB12-PEDMOB_freeONLY,1.375536,440.50403
DB0-m2_o7_o25_f0_pcu.sym.22,0.140926,0.969285
DB12-NATXIR_clean,0.205573,57.51983
DB0-m3_o8_o22_f0_pcu.sym.21,0.205468,2.749245
DB12-RAYLOU_clean,1.653322,102.57006
DB1-Zn2O8N2-BDC_A-irmof20_A_No72,0.798998,40.183245
DB0-m9_o1_o22_f0_sra.sym.29,1.658048,225.816325
DB5-hypotheticalMOF_5064728_2_0_2_15_10_8,0.166822,1.458915
DB12-VAGKOF_clean,0.141948,23.362115
DB0-m2_o13_o19_f0_pcu.sym.69,0.293963,4.79037
DB5-hypotheticalMOF_5049659_1_0_1_23_11_10,1.106023,37.07818
DB0-m3_o12_o25_f0_pcu.sym.125,0.760413,18.45499
DB0-m2_o22_o26_f0_pcu.sym.55,0.680782,18.953615
DB0-m2_o16_o26_f0_pcu.sym.17,0.599036,16.67955
DB5-hypotheticalMOF_5076641_0_0_2_27_1_7,1.324751,44.238445
DB12-VEFLUP_clean,3.066808,299.984
DB0-m3_o145_o22_f0_fsc.sym.19,2.585465,124.92493
DB12-NAYZUK_SL,1.591752,134.829675
DB5-hypotheticalMOF_5064704_2_0_2_15_10_6,0.229932,1.691705
DB0-m9_o17_o25_f0_sra.sym.107,0.588551,43.202095
DB0-m3_o14_o15_f0_pcu.sym.18,1.985886,148.31275
DB5-hypotheticalMOF_5062178_1_0_2_18_10_12,0.317497,5.50614
DB0-m3_o24_o105_f0_fsc.sym.41,2.187124,95.773625
DB5-hypotheticalMOF_26535_0_0_1_16_14_7,2.144379,65.154825
DB0-m3_o10_o21_f0_pcu.sym.26,0.783284,22.40097
DB12-NARVUA_clean,0.504993,8.80372
DB12-CUTGEE_clean,0.755925,50.06594
DB12-RUBDUP_clean,0.187669,1.52449
DB0-m2_o11_o12_f0_pcu.sym.88,0.63565,29.019025
DB12-XAKQOR_freeONLY,2.857153,144.99247
DB0-m3_o152_o155_f0_fsc.sym.53,1.610387,51.014485
DB12-NEDVUP_clean,0.998458,42.86239
DB12-MABCUQ_clean,0.795234,67.029105
DB0-m23_o20_o153_f0_pcu,0.485196,13.250755
DB0-m2_o24_o25_f0_pcu.sym.16,0.365827,10.08718
DB5-hypotheticalMOF_5070052_1_0_2_3_10_7,1.400808,59.803425
DB1-Zn2O8N2-irmof20_A-irmof8_A_No131,1.446732,57.278795
DB0-m3_o11_o29_f0_pcu.sym.71,0.553528,6.713155
DB5-hypotheticalMOF_5075356_0_0_2_23_8_5,0.912466,33.298935
DB0-m2_o10_o13_f0_pcu.sym.41,2.404597,102.097205
DB12-ORAJOH_clean,0.312364,22.600705
DB13-hxg-Syn033794,0.186979,4.165895
DB12-EXOZEX_clean,1.612982,80.374875
DB12-KONFIE_freeONLY,0.993439,116.98258
DB12-QOSJUF_clean,1.221865,42.92933
DB0-m3_o24_o146_f0_fsc.sym.72,1.306665,71.655935
DB7-ddmof_18865,0.971441,48.34672
DB0-m2_o12_o17_f0_pcu.sym.10,0.460692,12.90118
DB0-m2_o12_o20_f0_pcu.sym.41,0.152798,2.924095
DB12-BONWAD_clean,0.203797,7.79793
DB12-WAMRIN01_clean,5.368655,198.398765
DB12-OSOMIT_clean,0.600967,160.94501
DB12-CDLGLU11_clean,0.423903,19.73139
DB5-hypotheticalMOF_5064676_0_0_2_15_10_10,0.498387,7.946085
DB12-YUCZOM_freeONLY,2.163771,215.707345
DB5-hypotheticalMOF_5041716_0_0_1_8_1_6,0.953804,92.18934
DB12-GAKBAX_freeONLY,0.711492,55.758835
DB5-hypotheticalMOF_5060888_1_0_2_18_9_6,0.253803,3.48073
DB5-hypotheticalMOF_1001072_0_0_3_1_1_11,1.320841,129.782185
DB0-m3_o11_o13_f0_pcu.sym.58,1.505587,60.60525
DB12-LUSHOX_clean,3.278607,197.182995
DB6-cuf_8005,0.255351,2.631905
DB0-m3_o10_o11_f0_pcu.sym.86,1.177661,58.996775
DB0-m3_o24_o150_f0_fsc.sym.55,1.415274,60.678475
DB0-m2_o10_o11_f0_pcu.sym.12,0.670698,38.817755
DB7-ddmof_21005,0.222438,4.90293
DB0-m2_o12_o27_f0_pcu.sym.105,0.460286,13.4635
DB12-YARSAN_clean,1.549144,268.6714
DB5-hypotheticalMOF_21785_2_0_1_11_21_5,0.465311,4.208305
DB7-ddmof_23157,0.316246,4.07177
DB0-m3_o500_o22_f0_fsc.sym.10,1.840378,209.475945
DB0-m3_o520_o22_f0_fsc.sym.55,1.709687,83.32151
DB5-hypotheticalMOF_5060109_0_0_2_12_11_6,0.514179,12.238745
DB12-LUVTAY_clean,0.546349,42.35237
DB13-acs-Syn004432,0.183358,3.52611
DB0-m2_o22_o27_f0_pcu.sym.11,0.867026,52.121065
DB12-FUVDEH08_clean,0.212441,19.381075
DB5-hypotheticalMOF_5065331_0_0_2_15_14_5,0.69205,12.00364
DB12-KIKDIT_freeONLY,1.246989,128.999825
DB7-ddmof_2093,0.133762,0.94837
DB5-hypotheticalMOF_5039170_1_0_1_15_25_2,0.13438,1.3983
DB14-wuzrue_P1_H,0.607513,77.85068
DB5-hypotheticalMOF_27996_0_0_2_2_9_11,1.598212,78.34137
DB12-SABKIS_clean,3.976112,277.470435
DB0-m3_o14_o27_f0_pcu.sym.70,1.031366,53.98071
DB0-m2_o14_o20_f0_pcu.sym.15,0.399841,10.212735
DB12-ic401157n_si_003_clean,3.200277,81.95134
DB0-m3_o24_o430_f0_fsc.sym.14,1.023718,39.94316
DB0-m2_o6_o21_f0_pcu.sym.49,0.281246,2.753975
DB5-hypotheticalMOF_5070147_0_0_2_3_11_4,1.123912,57.57589
DB0-m3_o12_o19_f0_pcu.sym.70,0.627847,23.537225
DB12-DIKPOD_clean,3.023443,55.703255
DB12-PUFXUL_freeONLY,1.761085,223.12458
DB12-KIKDUF_freeONLY,1.695681,295.07619
DB12-DUWFAE_clean,0.648912,19.80259
DB12-LAXMIJ_clean,0.61482,122.62968
DB0-m3_o24_o520_f0_fsc.sym.28,0.8732,38.279975
DB1-Cu2O8N2-BDC_A-irmof20_A_No306,5.1436,191.463625
DB0-m3_o24_o27_f0_pcu.sym.91,0.450552,15.65504
DB0-m3_o114_o22_f0_fsc.sym.21,1.132911,192.37104
DB12-LOMMIL_freeONLY,0.272579,41.999095
DB0-m3_o10_o16_f0_pcu.sym.37,1.905066,85.152085
DB12-SOHGUS_clean,0.644798,8.22236
DB12-DUZWOM_clean,0.325448,30.244885
DB15-pcu_N65_E23_opt,0.681293,8.01424
DB12-GITWIQ_freeONLY,1.124096,119.656735
DB5-hypotheticalMOF_5037719_1_1_1_18_13_8,1.828931,89.34261
DB12-DIWNAA_freeONLY,1.655589,115.014875
DB0-m18_o16_o137_f0_fsc,2.838263,101.966005
DB12-PIJROR_clean,1.66071,65.606345
DB12-OJAKOA_freeONLY,0.477449,190.281
DB0-m3_o14_o19_f0_pcu.sym.64,0.627815,27.47411
DB0-m3_o12_o16_f0_pcu.sym.80,0.822409,22.15148
DB15-qtz_N76_E177_opt,0.236612,1.60537
DB12-GIXNAE_clean,1.804401,74.012585
DB0-m3_o1530_o156_f0_fsc.sym.83,3.043486,138.88238
DB7-ddmof_20561,0.23708,1.266115
DB0-m3_o3_o3_f0_pcu.sym.44,0.40033,3.012945
DB12-GEGGUW_clean,1.123066,347.171955
DB0-m3_o11_o20_f0_pcu.sym.34,0.21517,2.55845
DB0-m2_o11_o27_f0_pcu.sym.51,0.323037,9.4568
DB12-DAWVOO_clean,0.359675,19.69727
DB12-ic200463k_si_002_freeONLY,1.520004,266.069895
DB12-RAVXAP_freeONLY,0.289833,4.03535
DB12-YAYLER_clean,0.401249,95.137725
DB0-m2_o1_o23_f0_pcu.sym.7,0.663479,28.63029
DB12-TODVOZ_clean,0.008679,0.636115
DB5-hypotheticalMOF_35577_0_0_2_14_2_10,3.110085,118.1734
DB5-hypotheticalMOF_5070169_0_0_2_11_11_8,0.795737,36.83078
DB12-IYOVOI_freeONLY,2.069903,206.5969
DB12-RAVKEG_freeONLY,1.642574,171.008705
DB0-m2_o12_o25_f0_pcu.sym.38,0.551335,12.85739
DB0-m3_o540_o22_f0_fsc.sym.41,2.336317,108.43953
DB5-hypotheticalMOF_5037237_1_0_1_18_11_5,0.183306,2.241705
DB0-m3_o16_o510_f0_fsc.sym.25,3.120647,227.128385
DB0-m2_o2_o16_f0_pcu.sym.20,0.369625,3.581325
DB12-VUNCAJ_clean,0.667985,10.267555
DB5-hypotheticalMOF_6001082_1_0_3_18_1_8,0.330388,8.828605
DB12-IROROY_clean,0.896954,231.011175
DB0-m3_o24_o28_f0_pcu.sym.21,0.785808,40.55775
DB0-m3_o96_o22_f0_fsc.sym.38,3.753314,200.527195
DB12-KABNIL_freeONLY,1.896161,118.914135
DB0-m2_o17_o24_f0_pcu.sym.89,0.965589,41.95394
DB0-m2_o22_o26_f0_pcu.sym.15,0.480596,10.184095
DB5-hypotheticalMOF_5063719_0_0_2_15_17_13,0.541256,7.74816
DB12-QQQGTA01_clean,0.646034,138.587505
DB12-YEZKEV_clean,2.148999,115.250045
DB0-m3_o2_o5_f0_pcu.sym.41,0.759314,15.83634
DB0-m2_o11_o26_f0_pcu.sym.7,0.30936,5.88684
DB12-BEPNOB_clean,0.695189,26.082125
DB5-hypotheticalMOF_5063678_1_0_2_15_17_5,0.327384,2.87937
DB5-hypotheticalMOF_32982_1_0_2_0_2_0,0.434215,17.46867
DB12-ASUWUI_clean,1.930674,123.79895
DB12-RUVBOB_freeONLY,2.00893,160.473655
DB12-HOGLEV_freeONLY,0.525292,21.538925
DB12-YAGJOI_clean,3.158922,245.532565
DB0-m3_o12_o29_f0_pcu.sym.90,0.922086,24.046045
DB0-m3_o50_o22_f0_fsc.sym.2,1.910619,150.323475
DB5-hypotheticalMOF_5038775_0_0_1_15_7_3,0.418041,14.299345
DB12-DIBWUH_clean,0.672892,32.40025
DB0-m3_o22_o25_f0_pcu.sym.96,0.398761,10.467905
DB0-m3_o16_o22_f0_pcu.sym.25,0.629339,19.221885
DB0-m3_o24_o530_f0_fsc.sym.21,2.685329,161.494375
DB0-m3_o11_o21_f0_pcu.sym.70,0.271664,3.86072
DB12-DORFOG_clean,2.201266,33.892485
DB12-OQANIE_freeONLY,2.280062,158.87058
DB5-hypotheticalMOF_5044982_1_0_1_3_24_8,0.177653,2.16887
DB5-hypotheticalMOF_3000997_1_1_1_34_34_2,1.012996,56.29164
DB15-pcu_N65_E50_opt,2.20866,142.20483
DB5-hypotheticalMOF_5047003_2_0_1_19_24_4,0.174639,1.488335
DB0-m2_o2_o19_f0_pcu.sym.4,0.185626,1.60115
DB5-hypotheticalMOF_5037935_0_0_1_18_14_6,0.456322,8.991675
DB12-EKARUE_clean,0.589128,133.649405
DB12-MOXPUL_clean,0.859238,23.32299
DB12-QISNEN_clean,3.143681,120.674455
DB7-ddmof_22540,0.329202,15.687405
DB0-m2_o11_o18_f0_pcu.sym.41,0.539405,11.987085
DB12-AZAVUU_clean,2.25951,193.84272
DB0-m22_o11_o20_sra_0.25_CONH2,1.036871,35.370435
DB7-ddmof_4183,0.131193,1.120845
DB1-Cu2O8N2-DPAC_A-pmof1_A_No28,0.525854,11.252915
DB12-YIWBEN_freeONLY,3.714492,269.688995
DB12-TAQGUQ_clean,0.269035,35.936435
DB12-KONFIE_clean,0.763493,205.72483
DB12-YUKVIK_clean,0.033212,0.73723
DB6-cuf_7948,0.16788,1.88044
DB12-WAXHUB_clean,0.016487,0.392005
DB5-hypotheticalMOF_33174_1_0_2_0_1_0,1.449115,146.524205
DB0-m3_o24_o25_f0_pcu.sym.8,0.166223,3.1009
DB0-m2_o16_o27_f0_pcu.sym.24,0.314324,11.00597
DB5-hypotheticalMOF_5046198_0_0_1_19_9_14,0.952124,31.7933
DB15-qtz-x_N37_E92_opt,1.012222,87.105875
DB0-m2_o24_o28_f0_pcu.sym.82,0.703944,27.136905
DB0-m3_o520_o22_f0_fsc.sym.22,0.637158,24.64448
DB0-m3_o24_o28_f0_pcu.sym.16,0.553232,14.893745
DB0-m3_o11_o23_f0_pcu.sym.14,0.598978,13.491115
DB5-hypotheticalMOF_32544_0_0_2_11_1_5,2.498227,135.849445
DB12-HELDOT_clean,0.711374,28.03082
DB0-m3_o24_o26_f0_pcu.sym.79,0.826461,39.815855
DB12-HEBJAB_clean,1.973222,177.037395
DB0-m2_o14_o23_f0_pcu.sym.75,0.707078,24.95829
DB12-VEHNED_clean,0.576213,495.55399
DB1-Cu2O8N2-irmof20_A-NiC4_No10,2.168097,73.524845
DB0-m3_o24_o1490_f0_fsc.sym.13,1.443228,86.547925
DB0-m2_o3_o28_f0_pcu.sym.5,0.198648,2.08002
DB15-sxc_N65_E175_opt,2.720183,47.102325
DB0-m2_o13_o23_f0_pcu.sym.37,0.292366,5.222375
DB15-pcu_N123_E123_opt,1.30634,28.98116
DB0-m3_o10_o13_f0_pcu.sym.39,1.314085,63.32081
DB12-CUGFUH_clean,0.649977,78.23896
DB12-DONKIC_clean,3.365126,182.49114
DB0-m2_o14_o28_f0_pcu.sym.23,0.703573,27.020275
DB0-m3_o52_o6_f0_fsc.sym.47,1.397478,36.02407
DB0-m3_o24_o28_f0_nbo.sym.143,0.2607,5.14864
DB0-m2_o12_o12_f0_pcu.sym.9,0.999431,43.131665
DB0-m2_o12_o16_f0_pcu.sym.23,0.540773,20.596325
DB7-ddmof_15457,0.622789,18.899855
DB0-m2_o11_o21_f0_pcu.sym.48,0.216703,2.676955
DB0-m2_o11_o19_f0_pcu.sym.32,0.269233,5.12149
DB12-PEQTIQ_freeONLY,0.760254,139.069205
DB0-m3_o6_frl,0.197197,1.65457
DB0-m3_o152_o22_f0_fsc.sym.53,2.467244,144.398265
DB0-m2_o24_o27_f0_pcu.sym.32,0.27029,8.04745
DB12-QIXNES_freeONLY,1.313959,294.84627
DB12-TILHEC_clean,1.918665,151.413805
DB0-m2_o10_o11_f0_pcu.sym.65,1.545014,86.9606
DB0-m2_o17_o24_f0_pcu.sym.25,0.846172,29.086335
DB5-hypotheticalMOF_5014344_1_0_0_3_25_4,0.12522,1.390105
DB0-m3_o96_o12_f0_fsc.sym.34,1.380494,45.884585
DB12-REYPES_freeONLY,0.841438,181.82739
DB12-IKUMAE_clean,2.009489,144.849165
DB7-ddmof_21655,0.534535,30.55086
DB12-DEFKUU_freeONLY,0.133839,6.066905
DB12-NARPUU_clean,0.519676,16.072325
DB0-m2_o12_o22_f0_pcu.sym.65,0.46552,26.97149
DB12-GISWEM_clean,0.941277,105.091455
DB0-m3_o8_o23_f0_pcu.sym.134,0.261959,2.693455
DB7-ddmof_16152,0.644571,28.12853
DB5-hypotheticalMOF_5034526_2_0_1_12_24_3,0.127134,2.048685
DB5-hypotheticalMOF_5010201_1_1_0_11_11_8,1.076234,82.959795
DB1-Zn2O8N2-DPAC_A-irmof14_A_No311,0.153531,1.98448
DB12-VEDFAN_clean,2.535414,112.553195
DB0-m3_o510_o22_f0_fsc.sym.7,1.886134,120.20137
DB12-HEBKEG_freeONLY,1.781325,220.16576
DB12-OQIQOW_clean,1.458173,196.379815
DB15-cdl_N128_E199_opt,0.241386,2.34002
DB0-m2_o24_o27_f0_nbo.sym.29,0.085271,1.363315
DB5-hypotheticalMOF_5016158_0_0_0_3_3_6,0.47985,7.864245
DB0-m3_o12_o27_f0_pcu.sym.7,0.224527,4.213885
DB0-m3_o11_o20_f0_pcu.sym.98,0.283962,4.716365
DB12-HICZEA_clean,1.43396,110.247905
DB5-hypotheticalMOF_3001053_1_0_1_34_34_4,0.370401,7.333155
DB15-pcu_N37_E42_unopt,0.704751,6.769255
DB0-m3_o8_o23_f0_pcu.sym.89,0.517596,6.475175
DB12-KINFEU_clean,2.521057,98.97563
DB0-m2_o22_o25_f0_pcu.sym.35,0.705598,32.867665
DB5-hypotheticalMOF_5044906_1_1_1_3_24_2,2.017654,117.439925
DB0-m2_o8_o17_f0_pcu.sym.34,0.343158,4.320135
DB12-MOVFOU_freeONLY,0.608884,197.111155
DB12-XEYMAR_clean,0.768428,55.31423
DB0-m3_o12_o20_f0_pcu.sym.39,0.50238,12.066695
DB15-pcu_N139_E43_opt,4.402025,138.113125
DB0-m3_o19_o23_f0_pcu.sym.7,0.410467,4.996585
DB12-WEMFOL_freeONLY,0.597233,649.04259
DB1-Cu2O8N2-BDC_A-irmof20_A_No465,1.419943,52.6245
DB12-KAVGAQ_freeONLY,3.470893,345.52046
DB0-m3_o160_o149_f0_fsc.sym.27,1.536391,51.550555
DB0-m2_o11_o13_f0_pcu.sym.20,0.24872,3.333105
DB0-m2_o22_o26_f0_pcu.sym.22,0.537956,15.72883
DB12-JAKBOP_freeONLY,0.209859,5.086765
DB0-m2_o11_o25_f0_pcu.sym.35,0.396705,8.47942
DB0-m2_o16_o17_f0_pcu.sym.84,1.582998,68.4246
DB5-hypotheticalMOF_5046207_0_0_1_19_9_6,1.156901,44.247425
DB5-hypotheticalMOF_5072467_1_0_2_19_13_8,0.703405,21.50439
DB0-m3_o22_o22_f0_pcu.sym.4,1.908634,92.859505
DB0-m2_o12_o19_f0_pcu.sym.48,0.384429,8.88157
DB0-m2_o14_o27_f0_pcu.sym.48,0.926561,30.97769
DB12-FOKZIQ_clean,0.091408,27.91668
DB0-m3_o12_o28_f0_pcu.sym.38,0.860999,41.600175
DB0-m3_o24_o146_f0_fsc.sym.45,2.186646,90.692475
DB12-COXQUB_freeONLY,0.23647,20.32862
DB1-Zn2O8N2-irmof6_A-irmof7_A_No524,2.165123,104.45601
DB0-m3_o6_o16_f0_pcu,0.252043,4.567375
DB15-pcu_N65_E156_opt,3.105582,54.749265
DB12-VULKIX_clean,1.462808,144.082065
DB0-m18_o6_o24_f0_pcu,0.176763,2.722265
DB0-m3_o1_o25_f0_pcu.sym.21,0.403352,5.77306
DB0-m23_o26_o28_f0_pcu,0.486895,9.963815
DB0-m3_o22_o27_f0_pcu.sym.29,0.615412,19.15341
DB12-AVAGOV_freeONLY,0.12301,17.69784
DB1-Zn2O8N2-irmof16_A-irmof8_A_No96,0.473114,9.850075
DB0-m3_o12_o25_f0_pcu.sym.40,0.91453,39.2752
DB12-UZAFIL_clean,1.515612,209.21045
DB7-ddmof_16112,0.180681,3.22092
DB5-hypotheticalMOF_16749_0_0_1_9_9_14,4.05683,196.664615
DB5-hypotheticalMOF_3001004_1_0_1_34_34_3,0.365207,10.35315
DB5-hypotheticalMOF_5072636_1_0_2_19_14_4,0.487159,12.080155
DB12-BETFEN_clean,2.990424,135.360965
DB5-hypotheticalMOF_5066751_0_0_2_8_1_10,0.047665,3.815855
DB12-j.jssc.2016.09.008_mmc8_freeONLY,0.747759,114.006415
DB12-REXCOO_clean,0.321575,19.058995
DB12-EBAWIQ_clean,1.534954,114.996745
