,filename,mmol/g_working_capacity,selectivity
2284,DB5-hypotheticalMOF_5060736_0_0_2_12_16_8,0.453719,6.982705
2285,DB12-LETDUK_clean,0.177337,6.690315
2286,DB12-KETHEY01_clean,1.655559,287.83408
2287,DB5-hypotheticalMOF_33417_0_0_2_13_17_11,0.950069,27.763825
2288,DB12-FIJDUY_clean,2.117101,320.087065
2289,DB1-Cu2O8N2-ADC_A-irmof14_A_No253,0.226276,4.08187
2290,DB12-j.jssc.2016.09.008_mmc7_freeONLY,0.89616,160.20451
2291,DB12-YOLGUB_clean,0.055698,1.341645
2292,DB0-m2_o13_o16_f0_pcu.sym.80,1.441263,44.748055
2293,DB0-m2_o18_o19_f0_pcu.sym.41,0.497574,9.702365
2294,DB0-m3_o43_o14_f0_fsc.sym.16,1.698095,82.73743
2295,DB15-pcu_N123_E203_opt,0.68456,5.87383
2296,DB0-m3_o9_o21_f0_pcu.sym.79,0.265771,4.08065
2297,DB12-LAGHIL_freeONLY,1.578968,281.515005
2298,DB0-m3_o12_o26_f0_pcu.sym.39,0.756882,25.88951
2299,DB0-m23_o20_o28_f0_pcu,1.4121,65.395715
2300,DB0-m3_o44_o22_f0_fsc.sym.41,1.541413,86.57085
2301,DB5-hypotheticalMOF_5068368_1_0_2_20_11_5,1.156861,31.935845
2302,DB13-cds-Syn032124,0.405177,3.43213
2303,DB0-m2_o2_o24_f0_pcu.sym.51,0.219301,3.275435
2304,DB0-m2_o11_o20_f0_pcu.sym.22,0.147555,1.415485
2305,DB7-ddmof_22296,0.220451,1.353925
2306,DB15-kag_N123_E11_opt,0.945757,21.10106
2307,DB12-CUWNIT_clean,1.644894,75.37252
2308,DB0-m2_o22_o23_f0_pcu.sym.35,1.196761,69.37083
2309,DB12-LEQQII_freeONLY,0.388725,11.14859
2310,DB12-UKOZOK_clean,2.030145,247.331495
2311,DB12-UQULAU_clean,2.195758,93.223805
2312,DB12-MIRLUU_clean,0.344776,16.085845
2313,DB12-VONCOS_clean,1.99638,70.351155
2314,DB12-XAPCOJ03_clean,2.894274,134.6195
2315,DB12-RABHIH_freeONLY,0.337707,7.306265
2316,DB0-m3_o11_o29_f0_pcu.sym.84,0.459175,9.530995
2317,DB12-GEDSOZ_clean,2.090321,48.6926
2318,DB12-BIRSEC_clean,1.72055,134.33181
2319,DB0-m2_o16_o29_f0_pcu,0.297677,3.243295
2320,DB5-hypotheticalMOF_33770_1_0_2_13_25_7,0.42516,4.14252
2321,DB5-hypotheticalMOF_5034383_2_1_1_12_25_3,0.548299,30.00604
2322,DB5-hypotheticalMOF_22154_0_0_1_11_10_9,0.392051,9.611155
2323,DB0-m2_o22_o29_f0_pcu.sym.10,0.83689,18.89827
2324,DB0-m3_o96_o22_f0_fsc.sym.16,1.50634,52.83122
2326,DB12-HUNCUQ_clean,1.453142,277.05248
2327,DB7-ddmof_6064,1.698856,93.864345
2328,DB5-hypotheticalMOF_5037216_1_0_1_18_11_10,0.335191,5.037485
2329,DB12-ECORIX_clean,1.628244,335.964575
2330,DB12-WEMFEB_clean,1.220043,86.400615
2331,DB6-cuf_7666,0.447815,5.868425
2332,DB7-ddmof_2732,0.230868,4.76261
2333,DB0-m3_o90_o22_f0_fsc.sym.42,1.455392,120.28008
2334,DB12-ic401157n_si_002_freeONLY,2.102595,118.669615
2335,DB0-m18_o25_o139_f0_fsc,0.884295,24.37488
2336,DB0-m2_o24_o29_f0_pcu.sym.44,1.127545,36.08823
2337,DB12-DUQYEU_freeONLY,0.977521,95.648665
2338,DB0-m3_o3_o18_f0_pcu.sym.17,0.186298,2.647415
2339,DB12-VOCKUT_clean,1.120765,180.08235
2340,DB0-m3_o440_o22_f0_fsc.sym.17,1.034683,51.724045
2341,DB0-m3_o8_o13_f0_pcu.sym.30,0.110048,2.28986
2342,DB12-WUYXOF_clean,0.927359,29.806015
2343,DB5-hypotheticalMOF_5072642_0_0_2_19_14_6,0.66502,15.3104
2344,DB12-ITIXAM_clean,1.010575,181.626575
2345,DB0-m2_o2_o25_f0_pcu.sym.22,0.181598,2.119
2346,DB5-hypotheticalMOF_34712_0_0_2_6_10_5,2.022876,77.381255
2347,DB5-hypotheticalMOF_5036093_0_0_1_18_7_11,0.372283,8.18041
2348,DB12-BUCYAA_clean,1.101828,224.065995
2349,DB12-MADWAQ_clean,1.314417,326.20537
2350,DB12-VIZSOO_clean,1.74628,59.381375
2351,DB12-SOTWUV_clean,3.114107,98.08105
2352,DB0-m23_o6_o6_f0_pcu,0.31546,4.84553
2353,DB0-m2_o11_o20_f0_pcu.sym.15,0.170891,2.311765
2354,DB0-m3_o8_o23_f0_pcu.sym.90,0.310671,3.30853
2355,DB12-XOPLOE_freeONLY,0.950534,72.95621
2356,DB5-hypotheticalMOF_5062406_1_1_2_18_11_8,0.171157,6.84011
2357,DB0-m3_o8_o20_f0_pcu.sym.87,0.079982,2.01206
2358,DB12-QOQDAD_clean,1.184602,186.28875
2359,DB12-WEMHED_clean,0.910454,54.077455
2360,DB12-YAVVUP_clean,0.429495,78.932935
2361,DB12-WUSGOI_clean,1.513549,161.13159
2362,DB15-pcu_N123_E180_unopt,1.699954,14.235195
2364,DB13-nbo-Syn024736,0.540541,23.599295
2365,DB5-hypotheticalMOF_1002390_0_0_3_13_24_11,2.047673,77.15685
2366,DB0-m2_o15_o21_f0_pcu.sym.29,0.908575,43.68303
2367,DB12-LIJXEI_freeONLY,0.685493,144.091115
2368,DB0-m3_o12_o17_f0_pcu.sym.9,0.518294,15.180625
2369,DB5-hypotheticalMOF_5075286_1_0_2_23_15_6,0.207499,1.725865
2370,DB0-m3_o11_o28_f0_pcu.sym.114,0.555944,15.515995
2371,DB0-m3_o8_o8_f0_pcu.sym.7,0.134855,2.18202
2372,DB12-VOBGEA_clean,0.281534,51.20702
2373,DB0-m2_o14_o22_f0_pcu.sym.28,1.709819,85.687625
2374,DB0-m3_o146_o158_f0_fsc.sym.147,2.161936,94.289225
2375,DB0-m3_o10_o11_f0_pcu.sym.73,0.990425,59.11338
2376,DB0-m3_o1490_o14_f0_fsc.sym.20,1.952678,239.871965
2377,DB0-m2_o16_o26_f0_pcu.sym.79,0.831098,26.696285
2378,DB12-IJASOC_clean,3.120152,123.059295
2379,DB15-kag_N47_E202_opt,0.394191,8.55096
2380,DB0-m3_o10_o27_f0_pcu.sym.66,0.964672,56.471765
2381,DB0-m3_o24_o27_f0_pcu.sym.24,0.193724,3.46143
2382,DB12-MUTDEM_clean,1.623638,70.855395
2383,DB12-JOSNAG_freeONLY,0.797702,179.521775
2384,DB0-m2_o22_o28_f0_pcu.sym.54,0.729038,33.30458
2385,DB0-m2_o11_o28_f0_pcu.sym.106,0.64259,18.067985
2386,DB5-hypotheticalMOF_25017_0_0_1_14_26_7,1.025447,30.853785
2387,DB6-pMOF_155,0.241485,2.371435
2388,DB0-m2_o8_o21_f0_pcu.sym.110,0.168951,1.527985
2390,DB12-ALIXUP_freeONLY,0.182088,13.76291
2391,DB1-Cu2O8N2-irmof6_A-TED_A_No10,1.653137,77.726615
2392,DB0-m3_o6_o23_f0_pcu.sym.14,0.238528,2.70503
2393,DB0-m3_o3_o24_f0_pcu.sym.10,0.381692,7.49694
2394,DB0-m2_o13_o27_f0_pcu.sym.114,0.79057,30.101565
2395,DB12-CISXEJ_freeONLY,1.281265,154.712155
2396,DB5-hypotheticalMOF_5072139_0_0_2_19_11_0,0.259588,2.48984
2397,DB0-m3_o11_o24_f0_pcu.sym.27,0.316504,6.89177
2398,DB5-hypotheticalMOF_28661_1_0_2_21_2_13,0.727369,20.322575
2399,DB0-m3_o16_o20_f0_pcu.sym.83,0.442412,10.534725
2400,DB15-qtz-x_N65_E158_opt,3.224532,63.435165
2401,DB0-m9_o1_o24_f0_sra.sym.29,1.632043,179.30339
2402,DB0-m2_o24_o26_f0_pcu.sym.105,0.42115,10.132865
2403,DB0-m3_o450_o159_f0_fsc.sym.69,1.044086,20.04319
2404,DB12-AHUTIH01_freeONLY,0.332177,64.0066
2405,DB12-SEYFEI_clean,0.21216,357.315585
2406,DB0-m2_o24_o25_f0_pcu.sym.38,0.42883,12.403665
2407,DB7-ddmof_22134,0.293831,1.004885
2408,DB5-hypotheticalMOF_32238_3_0_2_11_21_2,0.216314,2.23794
2409,DB0-m2_o12_o25_f0_pcu.sym.119,0.53547,19.130505
2410,DB5-hypotheticalMOF_34472_1_1_2_6_21_4,1.157768,86.87708
2411,DB0-m3_o12_o16_f0_pcu.sym.75,0.470548,8.67988
2412,DB5-hypotheticalMOF_1001272_0_0_3_10_24_9,2.44092,131.318235
2413,DB0-m3_o12_o20_f0_pcu.sym.60,0.145537,4.194635
2414,DB5-hypotheticalMOF_5050358_1_1_1_23_18_9,0.53844,12.332425
2415,DB12-OPIYAP_clean,2.629031,185.730025
2416,DB0-m15_o14_o146_f0_fsc,2.723492,104.07838
2417,DB12-XEHSIN_freeONLY,1.001046,97.98877
2418,DB12-LIVTIT_clean,1.309111,55.286595
2419,DB12-SUHHOT_clean,0.10253,1.40038
2420,DB12-QOCSAD_clean,2.57415,110.06511
2421,DB1-Zn2O8N2-irmof16_A-irmof20_A_No146,0.337389,7.655455
2422,DB0-m3_o93_o22_f0_fsc.sym.2,1.505774,151.774725
2423,DB0-m3_o11_o27_f0_pcu.sym.103,0.626416,22.68103
2424,DB0-m3_o10_o11_f0_pcu.sym.33,1.272868,68.218975
2425,DB0-m2_o22_o28_f0_pcu.sym.14,0.656246,29.077215
2426,DB12-EMAPAK_clean,0.400101,13.29786
2427,DB0-m3_o24_o27_f0_pcu.sym.64,0.259233,6.645725
2428,DB5-hypotheticalMOF_32072_1_0_2_11_7_2,0.48362,13.405105
2429,DB0-m2_o13_o17_f0_pcu.sym.28,0.315165,13.752485
2430,DB12-DIXKOL_clean,1.814589,122.89924
2431,DB0-m3_o450_o22_f0_fsc.sym.28,1.450391,76.124475
2432,DB0-m3_o24_o83_f0_fsc.sym.1,3.184575,154.04442
2433,DB5-hypotheticalMOF_5046872_1_0_1_19_25_6,0.308032,2.826815
2434,DB7-ddmof_21542,0.335608,12.470275
2435,DB0-m18_o22_o77_f0_fsc,3.613129,204.790215
2436,DB0-m3_o12_o14_f0_pcu.sym.26,0.416379,15.561195
2437,DB5-hypotheticalMOF_5062858_0_0_2_6_14_5,1.077559,38.708365
2438,DB5-hypotheticalMOF_5011498_2_2_0_20_2_2,0.039867,1.369605
2439,DB12-NOFQIK_freeONLY,0.504028,32.703215
2440,DB7-ddmof_16190,0.224904,5.777065
2441,DB5-hypotheticalMOF_5025881_1_0_0_27_3_0,0.234286,2.53007
2442,DB12-GAMTOE_clean,0.473841,8.05084
2443,DB12-RAZYOI_freeONLY,2.838286,116.857115
2444,DB12-PIKBUH_clean,0.532194,131.741595
2445,DB5-hypotheticalMOF_5038793_0_0_1_15_7_5,0.634403,20.112575
2446,DB0-m3_o16_o20_f0_pcu.sym.18,0.259355,4.143905
2447,DB0-m3_o11_o21_f0_pcu.sym.4,0.241587,3.47747
2448,DB12-ncomms11831_ncomms11831-s3_clean,0.629508,290.475115
2449,DB12-RAYFAA_freeONLY,0.613895,47.671465
2450,DB0-m2_o11_o24_f0_pcu.sym.28,0.287386,11.969515
2451,DB7-ddmof_4922,0.668254,15.183065
2452,DB0-m2_o22_o24_f0_pcu.sym.28,0.848014,46.525725
2453,DB0-m2_o14_o18_f0_pcu.sym.41,1.877984,69.283855
2454,DB5-hypotheticalMOF_31429_2_0_2_10_2_4,0.298313,5.95667
2455,DB0-m3_o11_o19_f0_pcu.sym.119,0.241508,5.82767
2456,DB12-TISGUY_freeONLY,1.045199,164.01497
2457,DB0-m3_o12_o21_f0_pcu.sym.24,0.113095,1.272065
2458,DB0-m2_o12_o26_f0_pcu.sym.41,0.536928,12.527
2459,DB12-DARJOX_clean,1.55501,275.87294
2460,DB5-hypotheticalMOF_5024310_0_0_0_27_0_3,0.127635,2.689525
2462,DB0-m2_o16_o26_f0_pcu.sym.3,0.661272,14.3577
2463,DB12-WURKEB_clean,3.526468,137.17404
2464,DB12-KIFWUT_freeONLY,0.589827,139.253035
2465,DB0-m2_o11_o21_f0_pcu.sym.11,0.148631,2.583605
2466,DB12-NOHLED_clean,0.301254,95.33603
2467,DB0-m3_o11_o17_f0_pcu.sym.90,0.405323,15.816145
2468,DB12-HAKWUM_clean,0.932689,55.893445
2469,DB0-m2_o21_o22_f0_pcu,0.116888,1.53875
2470,DB12-TUMRIE_clean,1.945654,216.30386
2471,DB0-m2_o16_o24_f0_pcu.sym.101,1.00651,40.344665
2472,DB7-ddmof_23344,0.239189,1.299115
2473,DB0-m2_o12_o24_f0_pcu.sym.89,0.575565,16.711955
2474,DB5-hypotheticalMOF_5071750_2_1_2_19_25_3,0.581027,36.152405
2475,DB0-m3_o11_o22_f0_pcu.sym.92,0.54247,18.765805
2476,DB12-FEXCES_clean,3.91469,140.528565
2477,DB1-Zn2O8N2-BDC_A-irmof10_A_No381,2.98081,86.70804
2478,DB12-OCUNAE_clean,2.706357,193.8756
2479,DB12-HOZFEJ_freeONLY,0.288725,16.855255
2480,DB0-m3_o11_o25_f0_pcu.sym.78,0.590752,14.56969
2481,DB5-hypotheticalMOF_5070136_0_0_2_3_11_12,2.650238,191.8078
2482,DB12-QUFKIN_clean,0.432686,197.31452
2483,DB0-m3_o152_o22_f0_fsc.sym.11,2.091298,89.4859
2484,DB0-m3_o90_o22_f0_fsc.sym.19,1.622495,95.609905
2485,DB12-XINWUO_clean,0.291374,6.33567
2486,DB0-m3_o1510_o22_f0_fsc.sym.34,1.379733,73.745495
2487,DB6-cuf_693,0.531318,5.4173
2488,DB0-m2_o13_o28_f0_pcu.sym.23,0.443547,7.406965
2489,DB12-BUGSOM_freeONLY,0.441311,29.07878
2490,DB5-hypotheticalMOF_26764_0_0_1_22_7_14,3.701138,198.574285
2491,DB1-Cu2O8N2-BDC_A-irmof20_A_No373,1.137965,51.232015
2492,DB5-hypotheticalMOF_5050671_0_0_1_23_3_7,0.369226,9.98289
2493,DB5-hypotheticalMOF_5024969_2_0_0_27_16_8,0.17008,2.083405
2494,DB15-pcu_N144_E50_opt,1.505436,28.716325
2495,DB0-m3_o24_o81_f0_fsc.sym.14,2.514738,136.491305
2496,DB0-m3_o12_o27_f0_pcu.sym.11,0.7269,20.398935
2497,DB0-m3_o12_o24_f0_pcu.sym.119,1.665377,217.80043
2498,DB15-lon_N76_E201_opt,0.156577,1.456735
2499,DB12-HOGSIG_freeONLY,1.372717,91.768235
2500,DB5-hypotheticalMOF_5073458_0_0_2_19_3_7,0.522935,9.491025
2501,DB12-FUTCAZ_clean,5.48382,171.405905
2502,DB0-m3_o10_o23_f0_pcu.sym.143,2.106916,101.781345
2503,DB0-m2_o11_o19_f0_pcu.sym.70,0.644477,32.845945
2504,DB15-qtz-x_N123_E202_opt,1.646591,60.37444
2505,DB5-hypotheticalMOF_5040058_1_1_1_15_13_7,1.466537,50.062845
2506,DB12-ic048812_freeONLY,0.634423,150.63258
2507,DB12-KIPJIE_freeONLY,1.068678,174.128225
2508,DB12-CUFGOB_clean,0.348491,6.102685
2509,DB0-m2_o12_o28_f0_pcu.sym.35,0.725928,26.972835
2510,DB12-RORRIB_clean,1.933858,118.39814
2511,DB0-m3_o22_o23_f0_pcu.sym.56,1.785794,72.184635
2512,DB1-Zn2O8N2-AZO_A-DPAC_A_No341,0.278666,3.90597
2513,DB12-PAFMUH_clean,0.648925,169.66673
2514,DB15-qtz-x_N65_E162_opt,1.381707,17.14686
2515,DB0-m3_o7_o27_f0_pcu.sym.24,0.227192,2.55131
2516,DB12-YARYIZ_clean,0.197388,7.453205
2517,DB12-GAMFEI_clean,1.351068,95.618445
2518,DB12-XISXEE_clean,0.712352,28.499865
2519,DB0-m2_o22_o27_f0_pcu.sym.24,0.547971,22.960665
2520,DB12-HEKTAU_clean,3.995587,243.828055
2521,DB12-OYIVOI_clean,2.023246,151.326745
2522,DB12-GAXQIH_freeONLY,1.182894,117.734165
2523,DB12-MAYKOO_clean,0.531976,10.91217
2524,DB12-HOZDIL_clean,0.705901,75.18787
2525,DB7-ddmof_21764,0.282179,1.588385
2526,DB0-m3_o2_o25_f0_pcu.sym.82,0.172261,2.45353
2527,DB0-m2_o13_o21_f0_pcu.sym.9,0.415804,6.35593
2528,DB12-EVUNOY_freeONLY,0.574868,38.502915
2529,DB7-ddmof_21917,0.194615,2.42997
2530,DB1-Zn2O8N2-irmof20_A-irmof8_A_No41,0.261287,5.067145
2531,DB0-m2_o22_o26_f0_pcu.sym.60,0.538111,17.57342
2532,DB0-m3_o13_frl,0.22877,2.701
2533,DB5-hypotheticalMOF_5033677_1_0_1_12_9_4,0.375619,8.28277
2534,DB12-DANVEU_clean,1.837884,12.58026
2535,DB0-m3_o24_o52_f0_fsc.sym.66,0.397822,14.878135
2536,DB7-ddmof_15928,0.284778,1.866285
2537,DB6-cuf_4722,0.320922,2.61089
2538,DB0-m2_o11_o24_f0_pcu.sym.131,0.809352,30.86664
2539,DB12-LEGGEK_clean,0.835308,198.3425
2540,DB5-hypotheticalMOF_5053117_1_0_1_27_15_5,0.174212,1.118405
2541,DB5-hypotheticalMOF_5035934_2_0_1_18_26_2,0.15936,1.03376
2542,DB0-m2_o24_o25_f0_pcu.sym.125,0.294251,8.99639
2543,DB0-m3_o156_o510_f0_fsc.sym.48,3.488779,137.515615
2544,DB0-m3_o1530_o158_f0_fsc.sym.104,3.765217,127.57913
2545,DB0-m2_o13_o22_f0_pcu.sym.31,0.434575,18.896215
2546,DB1-ZIFZn-BDC_A-DPAC_A_No229,1.286164,31.012105
2547,DB0-m2_o24_o25_f0_pcu.sym.23,0.156076,2.46219
2548,DB0-m23_o25_o29_f0_pcu,1.315553,34.14363
2550,DB0-m2_o17_o28_f0_pcu.sym.9,0.254569,3.085415
2551,DB12-LEMVOP_freeONLY,1.223379,183.11526
2552,DB0-m3_o96_o159_f0_fsc.sym.24,0.614017,8.629015
2553,DB0-m3_o3_o22_f0_pcu.sym.65,0.259411,2.643235
2554,DB12-NIRNAD_clean,0.180871,134.277695
2555,DB1-Zn2O8N2-DPAC_A-irmof14_A_No16,0.166579,2.815405
2556,DB0-m2_o12_o22_f0_pcu.sym.27,0.180811,6.022125
2557,DB0-m2_o12_o19_f0_pcu.sym.8,0.190219,3.837905
2558,DB12-QISNIR_clean,1.886109,80.60251
2559,DB15-sxb_N65_E44_opt,2.770424,65.806245
2560,DB0-m3_o10_o21_f0_pcu.sym.13,0.422934,10.257535
2561,DB0-m2_o24_o26_f0_pcu.sym.34,0.329708,5.448745
2562,DB12-AXUHIL_freeONLY,0.427945,70.53187
2563,DB12-XOVVIO_clean,0.677858,83.545405
2564,DB15-pcu_N144_E23_opt,0.385638,4.794735
2565,DB5-hypotheticalMOF_5061727_2_1_2_18_25_14,0.442764,6.288835
2566,DB0-m2_o2_o29_f0_pcu.sym.45,0.19964,1.36371
2567,DB0-m2_o13_o14_f0_pcu.sym.64,1.209333,49.633265
2568,DB0-m3_o440_o13_f0_fsc.sym.73,1.571339,97.66341
2569,DB15-pcu_N65_E222_opt,1.490654,23.238865
2570,DB5-hypotheticalMOF_5005193_1_1_0_18_5_8,2.34535,143.25382
2571,DB12-NARNOM_clean,0.474992,5.59941
2572,DB0-m2_o16_o25_f0_pcu.sym.75,0.817281,25.426565
2573,DB0-m2_o22_o25_f0_pcu.sym.37,0.791909,29.17941
2574,DB12-KIYQIU_clean,2.874465,175.47141
2575,DB12-MOCHES_clean,0.833025,17.37758
2576,DB0-m3_o24_o24_f0_pcu.sym.28,0.241235,6.98707
2577,DB5-hypotheticalMOF_5061016_1_1_2_18_17_11,0.877679,20.41746
2578,DB12-c5ce01948f_c5ce01948f2_clean,0.547535,170.33295
2579,DB0-m2_o11_o13_f0_pcu.sym.22,0.216214,3.71166
2580,DB0-m2_o16_o21_f0_pcu.sym.93,0.743843,19.32898
2581,DB12-WIYFAM_freeONLY,0.590222,17.95223
2582,DB5-hypotheticalMOF_5048182_1_0_1_19_18_5,0.25728,2.60561
2583,DB0-m3_o8_o24_f0_pcu.sym.129,0.498946,11.366785
2584,DB0-m2_o12_o24_f0_pcu.sym.49,0.253517,6.02205
2585,DB12-WOHZAU01_clean_h,0.325003,54.84929
2586,DB5-hypotheticalMOF_5049696_1_0_1_23_11_8,0.243083,3.283865
2587,DB1-Cu2O8N2-ADC_A-fum_A_No307,3.580192,89.453365
2588,DB0-m3_o16_o27_f0_pcu.sym.29,0.397044,7.94747
2589,DB0-m3_o24_o151_f0_fsc.sym.64,1.972195,125.856125
2590,DB15-snp_N123_E51_opt,0.772377,13.023505
2591,DB0-m2_o12_o15_f0_pcu.sym.6,1.155811,49.314905
2592,DB12-ISISUZ_freeONLY,1.159511,125.420885
2593,DB0-m2_o12_o25_f0_pcu.sym.96,0.929385,46.74382
2594,DB0-m3_o8_o23_f0_pcu.sym.136,0.276482,2.876635
2595,DB12-GAJZUO_clean,0.46502,68.00593
2596,DB12-NACYOG_clean,2.082235,106.467295
2597,DB12-VAJQOP_clean,0.01203,0.5545
2598,DB0-m3_o12_o26_f0_pcu.sym.15,0.227291,9.954965
2599,DB1-Cu2O8N2-irmof20_A-imd_No7,0.267162,5.177015
2600,DB0-m3_o16_o152_f0_fsc.sym.45,3.309828,180.22495
2601,DB12-YUCZOM_clean,3.670376,163.919745
2603,DB0-m23_o6_o20_f0_pcu,0.201542,2.57666
2604,DB12-DACXUB_clean,1.202161,246.460355
2605,DB5-hypotheticalMOF_5014975_0_0_0_3_13_14,0.609477,13.01198
2606,DB5-hypotheticalMOF_5077215_0_0_2_27_14_4,0.516035,10.59593
2607,DB0-m3_o22_o24_f0_pcu,0.342649,10.41512
2608,DB5-hypotheticalMOF_5069324_0_0_2_3_9_2,1.870976,99.24341
2609,DB0-m2_o11_o19_f0_pcu.sym.30,0.162651,2.30863
2610,DB5-hypotheticalMOF_3002090_0_0_2_34_34_12,0.402919,8.717685
2611,DB0-m2_o24_o24_f0_pcu.sym.27,0.215867,5.54948
2612,DB0-m2_o3_o20_f0_pcu.sym.16,0.172765,1.42078
2613,DB12-WAVQUF_clean,0.216265,16.856655
2614,DB12-HADPOU_clean,0.765995,90.51714
2615,DB12-UPOVOL_clean,1.821277,197.22475
2617,DB0-m3_o12_o27_f0_pcu.sym.51,0.673013,21.94203
2618,DB15-sxb_N123_E138_opt,2.215496,62.63268
2619,DB12-GALCAZ_freeONLY,1.773925,109.01562
2620,DB12-UKUCAF_freeONLY,2.739518,221.94531
2621,DB0-m9_o6_o13_f0_sra.sym.61,0.613267,27.67985
2622,DB0-m2_o12_o16_f0_pcu.sym.21,0.352163,7.85157
2623,DB13-hxg-Syn036946,0.210466,7.01209
2624,DB12-SEQSOY_freeONLY,3.074372,184.16657
2625,DB7-ddmof_21657,0.200866,2.60264
2626,DB12-PABXAT_clean,1.508412,74.143925
2627,DB0-m9_o13_o24_f0_sra.sym.59,1.123758,92.998225
2628,DB0-m2_o8_o20_f0_pcu.sym.102,0.30169,5.02132
2629,DB12-DOPJAV_clean,0.854749,80.574825
2630,DB0-m2_o24_o27_f0_pcu.sym.30,0.169066,5.62474
2631,DB0-m3_o10_o20_f0_pcu.sym.17,0.30025,3.228
2632,DB0-m23_o7_o58_f0_pcu,0.767583,19.21739
2633,DB5-hypotheticalMOF_5049551_0_0_1_23_1_8,3.948288,198.18197
2634,DB12-HENYUV_freeONLY,1.144646,160.869385
2635,DB0-m3_o155_o1470_f0_fsc.sym.28,2.432213,147.81378
2636,DB0-m3_o1530_o22_f0_fsc.sym.31,2.39454,141.11394
2637,DB12-IBICAZ_clean,0.517452,27.19991
2638,DB12-KIKDAL_freeONLY,0.787944,241.22419
2639,DB12-QUKQAQ_clean,0.003872,7.7181
2640,DB0-m3_o24_o510_f0_fsc.sym.26,0.869306,35.86481
2641,DB0-m3_o96_o14_f0_fsc.sym.18,1.677284,64.624135
2642,DB12-TISKOW_clean,1.510877,187.587185
2643,DB12-MARXEK_clean,1.321038,75.716415
2644,DB12-LENGAO_clean,1.489495,62.188935
2645,DB1-Zn2O8N2-irmof10_A-irmof20_A_No420,0.336892,2.43358
2646,DB0-m3_o24_o90_f0_fsc.sym.19,1.064071,65.26486
2647,DB5-hypotheticalMOF_5063798_1_0_2_15_26_4,0.191856,1.62525
2648,DB12-MEJZIM_clean,0.95262,185.27892
2649,DB5-hypotheticalMOF_37656_0_0_2_22_14_4,1.036914,40.171465
2650,DB0-m3_o11_o16_f0_pcu.sym.14,0.597152,10.12121
2651,DB0-m3_o13_o22_f0_pcu.sym.130,0.652547,20.4277
2652,DB5-hypotheticalMOF_37592_0_0_2_22_13_5,1.918446,64.887695
2653,DB0-m2_o8_o11_f0_pcu.sym.83,0.535984,16.641845
2654,DB0-m1_o40_soc_0.116666666667_NMe2,2.869908,146.60576
2655,DB0-m2_o14_o20_f0_pcu.sym.60,0.385269,9.53169
2656,DB0-m3_o24_o47_f0_fsc.sym.16,1.996114,90.408035
2657,DB12-PELQII_freeONLY,0.91183,36.650035
2658,DB5-hypotheticalMOF_5075359_1_0_2_23_8_4,1.528992,76.439255
2659,DB0-m3_o12_o23_f0_pcu.sym.146,1.238,56.57986
2660,DB1-ZIFZn-BDC_A-irmof6_A_No169,1.830811,252.16779
2661,DB12-KUCDES_clean,0.757078,15.491755
2662,DB0-m9_o10_o28_sra_0.285714285714_NCS,2.277363,162.364645
2663,DB0-m9_o18_o27_f0_sra.sym.69,0.856651,38.28526
2664,DB0-m2_o15_o146_f0_fsc,3.337333,199.370065
2665,DB12-BEPPIX_clean,0.880665,47.722435
2666,DB0-m2_o22_o24_f0_pcu.sym.25,0.922538,53.48726
2667,DB0-m2_o16_o24_f0_pcu.sym.67,1.021833,58.012475
2668,DB1-Zn2O8N2-AZO_A-irmof10_A_No325,0.259435,4.596465
2669,DB5-hypotheticalMOF_17395_0_0_1_2_9_14,3.782649,185.20544
2671,DB1-Zn2O8N2-ADC_A-DPAC_A_No583,1.410055,37.77473
2672,DB12-OPOBIF_clean,0.446285,41.677965
2673,DB12-UBACOR_clean,1.888355,226.06353
2674,DB12-BUGSAY_freeONLY,0.41259,28.08643
2675,DB0-m3_o153_o22_f0_fsc.sym.11,2.932085,138.93015
2676,DB12-WEMNAF_clean,2.039474,228.443025
2678,DB5-hypotheticalMOF_35733_1_0_2_14_25_5,0.382505,5.76794
2679,DB0-m3_o24_o28_f0_pcu.sym.42,2.397025,98.60336
2680,DB0-m3_o112_o22_f0_fsc.sym.16,1.810346,203.52779
2681,DB12-PUKVAU_freeONLY,1.308528,112.88171
2682,DB0-m3_o16_o20_f0_pcu.sym.15,0.187263,2.367875
2683,DB0-m3_o11_o21_f0_pcu.sym.9,0.241771,4.045095
2684,DB12-UMAROR_clean,1.200263,255.23704
2685,DB0-m2_o11_o24_f0_pcu.sym.25,0.251363,6.040435
2686,DB1-Cu2O8N2-irmof16_A-irmof20_A_No795,0.285271,6.022895
2687,DB5-hypotheticalMOF_5005986_1_1_0_15_9_8,0.314247,6.370525
2688,DB5-hypotheticalMOF_5070019_0_0_2_3_1_8,1.787843,166.00565
2689,DB5-hypotheticalMOF_5066701_0_0_2_8_24_5,0.48783,9.738525
2690,DB6-cuf_10514,0.306845,3.840845
2691,DB0-m3_o24_o1530_f0_fsc.sym.48,1.901261,105.314715
2692,DB0-m3_o11_o20_f0_pcu.sym.3,0.194251,2.342195
2693,DB12-NOSHEK_clean,2.032879,85.91468
2694,DB12-KUNWEW_freeONLY,1.379938,214.251905
2695,DB0-m3_o540_o22_f0_fsc.sym.22,1.944868,84.662475
2696,DB0-m23_o6_o150_f0_pcu,0.355026,5.648645
2697,DB0-m3_o10_o19_f0_pcu.sym.8,0.396358,12.26236
